Timestamp,SnapshotIndex,ModbusValid,DAQValid,DAQRunning,ECUValid,Modbus_0,Modbus_1,Modbus_2,DAQ_0,DAQ_1,DAQ_2,DAQ_3,DAQ_4,ECU_Throttle,ECU_EngineSpeed,ECU_CylinderTemp,ECU_ExhaustTemp,ECU_AxleTemp,ECU_FuelPressure,ECU_IntakeTemp,ECU_AtmPressure,ECU_FlightTime,Custom_0,Custom_1,Custom_2,Custom_3,Custom_4
11.500,113,1,1,1,1,26.6600,26.9681,26.4400,-0.008726,-0.013659,-0.018592,0.015940,-0.008726,93.10,9316.00,184.00,1670.00,136.00,744.00,90.00,111.00,19.00,-8.1236,-127.2457,-3.4209,0.0000,0.0000
11.600,114,1,1,1,1,26.6600,26.9692,26.4400,-0.013659,-0.018592,-0.028458,0.011007,-0.008726,95.40,9546.00,188.00,1710.00,140.00,762.00,92.00,114.00,19.00,-13.0305,-177.4796,-5.3502,0.0000,0.0000
11.700,115,1,1,1,1,26.6600,26.9697,26.4400,-0.008726,-0.018592,-0.028458,0.011007,-0.008726,97.30,9731.00,192.00,1745.00,144.00,778.00,96.00,116.00,19.00,-8.4900,-180.9192,-5.4640,0.0000,0.0000
11.800,116,1,1,1,1,26.6600,26.9698,26.4400,-0.013659,-0.023525,-0.028458,0.011007,-0.008726,97.30,9731.00,192.00,1745.00,144.00,778.00,96.00,116.00,19.00,-13.2900,-228.9242,-5.4640,0.0000,0.0000
11.900,117,1,1,1,1,26.6600,26.9699,26.4400,-0.013659,-0.018592,-0.028458,0.011007,-0.008726,98.60,9869.00,196.00,1770.00,146.00,788.00,98.00,118.00,19.00,-13.4676,-183.4849,-5.5779,0.0000,0.0000
12.000,118,1,1,1,1,26.6600,26.9700,26.4400,0.001141,-0.008726,-0.008726,0.011007,-0.003792,99.50,9958.00,198.00,1785.00,148.00,796.00,98.00,119.00,19.00,1.1351,-86.8897,-1.7277,0.0000,0.0000
12.100,119,1,1,1,1,26.6600,26.9700,26.4467,0.001141,-0.008726,-0.023525,0.015940,0.001141,99.90,9997.00,198.00,1790.00,148.00,798.00,98.00,119.00,19.00,1.1397,-87.2300,-4.6580,0.0000,0.0000
12.200,120,1,1,1,1,26.6600,26.9700,26.4486,-0.008726,-0.013659,-0.018592,0.011007,-0.003792,99.80,9987.00,198.00,1790.00,148.00,798.00,98.00,119.00,19.00,-8.7082,-136.4107,-3.6812,0.0000,0.0000
12.300,121,1,1,1,1,26.6600,26.9700,26.4439,-0.008726,-0.013659,-0.018592,0.011007,-0.003792,99.20,9927.00,198.00,1780.00,148.00,794.00,98.00,119.00,19.00,-8.6558,-135.5912,-3.6812,0.0000,0.0000
12.400,122,1,1,1,1,26.6600,26.9700,26.4416,-0.013659,-0.018592,-0.023525,0.011007,-0.013659,98.10,9817.00,194.00,1760.00,146.00,784.00,96.00,117.00,19.00,-13.3993,-182.5181,-4.5639,0.0000,0.0000
12.500,123,1,1,1,1,26.6600,26.9700,26.4407,-0.008726,-0.013659,-0.018592,0.011007,-0.008726,96.50,9660.00,192.00,1730.00,142.00,772.00,94.00,115.00,19.00,-8.4202,-131.9443,-3.5697,0.0000,0.0000
12.600,124,1,1,1,1,26.6600,26.9700,26.4403,-0.008726,-0.013659,-0.028458,0.011007,-0.003792,94.50,9455.00,186.00,1695.00,138.00,756.00,92.00,113.00,19.00,-8.2457,-129.1442,-5.2933,0.0000,0.0000
12.700,125,1,1,1,1,26.6600,26.9700,26.4401,-0.008726,-0.013659,-0.018592,0.011007,-0.008726,92.00,9207.00,180.00,1650.00,134.00,736.00,88.00,110.00,19.00,-8.0276,-125.7568,-3.3466,0.0000,0.0000
12.800,126,1,1,1,1,26.6600,26.9700,26.4400,-0.008726,-0.013659,-0.013659,0.011007,0.001141,89.10,8916.00,174.00,1595.00,128.00,712.00,84.00,107.00,19.00,-7.7745,-121.7821,-2.3766,0.0000,0.0000
12.900,127,1,1,1,1,26.6600,26.9700,26.4400,-0.008726,-0.013659,-0.013659,0.015940,-0.008726,85.80,8586.00,166.00,1535.00,122.00,686.00,80.00,103.00,19.00,-7.4866,-117.2747,-2.2674,0.0000,0.0000
13.000,128,1,1,1,1,26.6600,26.9700,26.4400,-0.003792,-0.008726,-0.018592,0.011007,-0.003792,85.80,8586.00,166.00,1535.00,122.00,686.00,80.00,103.00,19.00,-3.2539,-74.9182,-3.0863,0.0000,0.0000
13.100,129,1,1,1,1,26.6600,26.9700,26.4400,-0.003792,-0.013659,-0.018592,0.011007,-0.008726,82.20,8220.00,158.00,1470.00,116.00,656.00,74.00,98.00,19.00,-3.1174,-112.2756,-2.9375,0.0000,0.0000
13.200,130,1,1,1,1,26.6600,26.9655,26.4400,-0.003792,-0.008726,-0.013659,0.011007,-0.003792,78.20,7822.00,148.00,1395.00,108.00,624.00,68.00,93.00,19.00,-2.9657,-68.2518,-2.0215,0.0000,0.0000
13.300,131,1,1,1,1,26.6600,26.9666,26.4400,-0.008726,-0.013659,-0.013659,0.011007,-0.008726,73.90,7396.00,140.00,1315.00,100.00,590.00,62.00,88.00,19.00,-6.4482,-101.0207,-1.9122,0.0000,0.0000
13.400,132,1,1,1,1,26.6600,26.9635,26.4400,-0.003792,-0.008726,-0.013659,0.015940,-0.003792,69.40,6946.00,128.00,1235.00,90.00,554.00,56.00,83.00,19.00,-2.6319,-60.6081,-1.7483,0.0000,0.0000
13.500,133,1,1,1,1,26.6600,26.9615,26.4400,-0.003792,-0.008726,-0.018592,0.015940,-0.003792,64.70,6477.00,118.00,1150.00,82.00,518.00,50.00,77.00,19.00,-2.4537,-56.5158,-2.1939,0.0000,0.0000
13.600,134,1,1,1,1,26.6600,26.9607,26.4400,-0.003792,-0.013659,-0.013659,0.015940,-0.003792,59.90,5992.00,106.00,1060.00,72.00,478.00,42.00,71.00,19.00,-2.2717,-81.8437,-1.4478,0.0000,0.0000
13.700,135,1,1,1,1,26.6600,26.9603,26.4400,-0.013659,-0.018592,-0.018592,0.011007,-0.008726,54.90,5498.00,96.00,970.00,64.00,438.00,36.00,65.00,19.00,-7.4987,-102.2190,-1.7848,0.0000,0.0000
13.800,136,1,1,1,1,26.6600,26.9601,26.4400,-0.003792,-0.008726,-0.013659,0.011007,-0.008726,50.00,4999.00,84.00,880.00,54.00,398.00,28.00,59.00,19.00,-1.8962,-43.6194,-1.1473,0.0000,0.0000
13.900,137,1,1,1,1,26.6546,26.9601,26.4400,-0.008726,-0.008726,-0.018592,0.011007,-0.003792,45.00,4500.00,72.00,790.00,44.00,360.00,22.00,54.00,19.00,-3.9265,-39.2653,-1.3386,0.0000,0.0000
14.000,138,1,1,1,1,26.6519,26.9600,26.4400,-0.003792,-0.008726,-0.013659,0.006074,-0.013659,40.00,4006.00,62.00,700.00,36.00,320.00,16.00,48.00,19.00,-1.5170,-34.9548,-0.8468,0.0000,0.0000
14.100,139,1,1,1,1,26.6509,26.9600,26.4400,-0.008726,-0.013659,-0.018592,-0.003792,-0.003792,40.00,4006.00,62.00,700.00,36.00,320.00,16.00,48.00,19.00,-3.4902,-54.7173,-1.1527,0.0000,0.0000
14.200,140,1,1,1,1,26.6503,26.9600,26.4359,-0.003792,-0.008726,-0.013659,0.011007,-0.018592,35.20,3521.00,50.00,610.00,26.00,280.00,8.00,42.00,19.00,-1.3349,-30.7229,-0.6829,0.0000,0.0000
14.300,141,1,1,1,1,26.6559,26.9600,26.4325,-0.003792,-0.008726,-0.008726,0.006074,-0.003792,30.50,3052.00,40.00,525.00,18.00,244.00,2.00,36.00,19.00,-1.1567,-26.6306,-0.3490,0.0000,0.0000
14.400,142,1,1,1,1,26.6581,26.9600,26.4311,-0.003792,-0.008726,-0.013659,0.011007,-0.003792,26.00,2602.00,28.00,440.00,8.00,208.00,-4.00,31.00,19.00,-0.9860,-22.7041,-0.3824,0.0000,0.0000
14.500,143,1,1,1,1,26.6592,26.9600,26.4305,-0.008726,-0.008726,-0.018592,0.011007,-0.003792,21.70,2176.00,20.00,365.00,0.00,174.00,-10.00,26.00,19.00,-1.8935,-18.9869,-0.3718,0.0000,0.0000
14.600,144,1,1,1,1,26.6597,26.9600,26.4302,-0.008726,-0.008726,-0.013659,0.015940,0.001141,17.70,1778.00,10.00,290.00,-8.00,142.00,-16.00,21.00,19.00,-1.5444,-15.5141,-0.1366,0.0000,0.0000
14.700,145,1,1,1,1,26.6598,26.9600,26.4301,-0.008726,-0.013659,-0.013659,0.015940,-0.008726,14.10,1412.00,2.00,225.00,-14.00,112.00,-22.00,16.00,19.00,-1.2303,-19.2863,-0.0273,0.0000,0.0000
14.800,146,1,1,1,1,26.6599,26.9600,26.4300,-0.003792,-0.013659,-0.013659,0.015940,-0.003792,10.80,1083.00,-6.00,165.00,-20.00,86.00,-26.00,13.00,19.00,-0.4096,-14.7925,0.0820,0.0000,0.0000
14.900,147,1,1,1,1,26.6600,26.9600,26.4300,0.015940,0.001141,-0.003792,0.011007,0.011007,7.90,792.00,-12.00,110.00,-26.00,62.00,-30.00,9.00,19.00,1.2593,0.9035,0.0455,0.0000,0.0000
15.000,148,1,1,1,1,26.6600,26.9600,26.4300,-0.008726,-0.013659,-0.013659,0.015940,-0.003792,5.40,543.00,-18.00,65.00,-30.00,42.00,-34.00,6.00,19.00,-0.4712,-7.4167,0.2459,0.0000,0.0000
15.100,149,1,1,1,1,26.6600,26.9600,26.4300,-0.008726,-0.013659,-0.013659,0.015940,-0.008726,3.40,339.00,-24.00,30.00,-34.00,26.00,-36.00,4.00,19.00,-0.2967,-4.6303,0.3278,0.0000,0.0000
15.200,150,1,1,1,1,26.6600,26.9600,26.4300,-0.008726,-0.013659,-0.013659,0.011007,-0.003792,1.80,182.00,-26.00,0.00,-38.00,14.00,-38.00,2.00,19.00,-0.1571,-2.4859,0.3551,0.0000,0.0000
15.300,151,1,1,1,1,26.6600,26.9600,26.4300,-0.008726,-0.013659,-0.013659,0.011007,-0.003792,0.70,72.00,-30.00,-20.00,-40.00,4.00,-40.00,0.00,19.00,-0.0611,-0.9834,0.4098,0.0000,0.0000
15.400,152,1,1,1,1,26.6600,26.9600,26.4300,-0.003792,-0.013659,-0.013659,0.015940,-0.003792,0.70,72.00,-30.00,-20.00,-40.00,4.00,-40.00,0.00,19.00,-0.0265,-0.9834,0.4098,0.0000,0.0000
15.500,153,1,1,1,1,26.6600,26.9600,26.4300,-0.003792,-0.008726,-0.013659,0.011007,-0.003792,0.10,12.00,-30.00,-30.00,-40.00,0.00,-40.00,0.00,19.00,-0.0038,-0.1047,0.4098,0.0000,0.0000
15.600,154,1,1,1,1,26.6600,26.9600,26.4300,-0.003792,-0.008726,-0.008726,0.015940,-0.003792,0.00,2.00,-30.00,-30.00,-40.00,0.00,-40.00,0.00,19.00,0.0000,-0.0175,0.2618,0.0000,0.0000
15.700,155,1,1,1,1,26.6600,26.9559,26.4324,-0.003792,-0.008726,-0.013659,0.035673,-0.003792,0.40,41.00,-30.00,-25.00,-40.00,2.00,-40.00,0.00,19.00,-0.0152,-0.3578,0.4098,0.0000,0.0000
15.800,156,1,1,1,1,26.6600,26.9566,26.4367,-0.008726,-0.008726,-0.013659,0.015940,0.006074,1.30,130.00,-28.00,-10.00,-38.00,10.00,-40.00,1.00,19.00,-0.1134,-1.1343,0.3824,0.0000,0.0000
15.900,157,1,1,1,1,26.6600,26.9586,26.4386,-0.003792,-0.008726,-0.008726,0.015940,-0.003792,2.60,268.00,-24.00,15.00,-36.00,20.00,-38.00,3.00,19.00,-0.0986,-2.3385,0.2094,0.0000,0.0000
16.000,158,1,1,1,1,26.6600,26.9593,26.4394,-0.003792,-0.008726,-0.008726,0.006074,-0.013659,4.50,453.00,-20.00,50.00,-32.00,36.00,-34.00,5.00,19.00,-0.1707,-3.9527,0.1745,0.0000,0.0000
16.100,159,1,1,1,1,26.6600,26.9597,26.4397,-0.003792,-0.008726,-0.013659,0.040606,-0.003792,6.80,684.00,-16.00,90.00,-28.00,54.00,-32.00,8.00,19.00,-0.2579,-5.9683,0.2185,0.0000,0.0000
16.200,160,1,1,1,1,26.6600,26.9599,26.4344,-0.003792,-0.008726,-0.008726,0.011007,-0.003792,9.50,957.00,-8.00,140.00,-22.00,76.00,-28.00,11.00,19.00,-0.3603,-8.3504,0.0698,0.0000,0.0000
16.300,161,1,1,1,1,26.6600,26.9599,26.4319,-0.008726,-0.018592,-0.028458,0.011007,-0.008726,12.70,1271.00,-2.00,200.00,-16.00,100.00,-24.00,15.00,19.00,-1.1082,-23.6305,0.0569,0.0000,0.0000
16.400,162,1,1,1,1,26.6600,26.9600,26.4366,-0.003792,-0.008726,-0.013659,0.015940,-0.003792,16.20,1623.00,6.00,265.00,-10.00,128.00,-18.00,19.00,19.00,-0.6144,-14.1617,-0.0820,0.0000,0.0000
16.500,163,1,1,1,1,26.6600,26.9600,26.4334,-0.003792,-0.008726,-0.013659,0.011007,-0.003792,16.20,1623.00,6.00,265.00,-10.00,128.00,-18.00,19.00,19.00,-0.6144,-14.1617,-0.0820,0.0000,0.0000
16.600,164,1,1,1,1,26.6600,26.9600,26.4314,-0.003792,-0.008726,-0.008726,0.015940,-0.003792,20.00,2008.00,16.00,335.00,-2.00,160.00,-12.00,24.00,19.00,-0.7585,-17.5210,-0.1396,0.0000,0.0000
16.700,165,1,1,1,1,26.6600,26.9600,26.4307,-0.003792,-0.013659,-0.013659,0.015940,-0.008726,24.20,2422.00,24.00,410.00,6.00,192.00,-8.00,29.00,19.00,-0.9178,-33.0817,-0.3278,0.0000,0.0000
16.800,166,1,1,1,1,26.6600,26.9600,26.4303,-0.003792,-0.008726,-0.013659,0.015940,-0.003792,28.60,2863.00,34.00,490.00,14.00,228.00,0.00,34.00,19.00,-1.0846,-24.9814,-0.4644,0.0000,0.0000
16.900,167,1,1,1,1,26.6600,26.9600,26.4301,-0.003792,-0.013659,-0.023525,0.011007,-0.003792,33.20,3325.00,46.00,575.00,22.00,266.00,6.00,39.00,19.00,-1.2591,-45.4156,-1.0822,0.0000,0.0000
17.000,168,1,1,1,1,26.6600,26.9600,26.4301,-0.003792,-0.008726,-0.013659,0.020874,-0.003792,38.00,3804.00,56.00,660.00,32.00,304.00,12.00,45.00,19.00,-1.4411,-33.1923,-0.7649,0.0000,0.0000
17.100,169,1,1,1,1,26.6600,26.9600,26.4300,-0.008726,-0.013659,-0.018592,0.015940,-0.003792,42.90,4294.00,68.00,750.00,40.00,342.00,20.00,51.00,19.00,-3.7433,-58.6510,-1.2643,0.0000,0.0000
17.200,170,1,1,1,1,26.6600,26.9577,26.4300,-0.003792,-0.008726,-0.013659,0.001141,-0.008726,47.90,4792.00,80.00,840.00,50.00,382.00,26.00,57.00,19.00,-1.8166,-41.8132,-1.0927,0.0000,0.0000
17.300,171,1,1,1,1,26.6600,26.9525,26.4300,-0.018592,-0.018592,-0.018592,0.011007,-0.013659,52.90,5292.00,90.00,935.00,60.00,422.00,34.00,63.00,19.00,-9.8352,-98.3891,-1.6733,0.0000,0.0000
17.400,172,1,1,1,1,26.6600,26.9511,26.4300,-0.003792,-0.013659,-0.018592,0.011007,-0.003792,57.80,5789.00,102.00,1025.00,68.00,462.00,40.00,69.00,19.00,-2.1920,-79.0710,-1.8964,0.0000,0.0000
17.500,173,1,1,1,1,26.6600,26.9505,26.4300,-0.013659,-0.018592,-0.013659,0.015940,0.001141,62.70,6278.00,114.00,1115.00,78.00,502.00,46.00,75.00,19.00,-8.5641,-116.7208,-1.5571,0.0000,0.0000
17.600,174,1,1,1,1,26.6600,26.9502,26.4300,-0.008726,-0.013659,-0.018592,0.011007,-0.008726,67.50,6754.00,124.00,1200.00,88.00,540.00,54.00,81.00,19.00,-5.8898,-92.2517,-2.3054,0.0000,0.0000
17.700,175,1,1,1,1,26.6600,26.9501,26.4341,-0.003792,-0.008726,-0.013659,0.015940,-0.003792,67.50,6754.00,124.00,1200.00,88.00,540.00,54.00,81.00,19.00,-2.5599,-58.9328,-1.6937,0.0000,0.0000
17.800,176,1,1,1,1,26.6600,26.9500,26.4330,-0.003792,-0.013659,-0.018592,0.011007,0.001141,72.10,7213.00,134.00,1285.00,96.00,576.00,60.00,86.00,19.00,-2.7343,-98.5211,-2.4913,0.0000,0.0000
17.900,177,1,1,1,1,26.6600,26.9500,26.4312,-0.003792,-0.008726,-0.013659,0.011007,-0.003792,76.50,7649.00,144.00,1365.00,104.00,610.00,66.00,91.00,19.00,-2.9012,-66.7423,-1.9669,0.0000,0.0000
18.000,178,1,1,1,1,26.6600,26.9500,26.4306,-0.003792,-0.008726,-0.018592,0.015940,0.020874,80.50,8059.00,154.00,1440.00,112.00,644.00,72.00,96.00,19.00,-3.0529,-70.3198,-2.8632,0.0000,0.0000
18.100,179,1,1,1,1,26.6600,26.9500,26.4302,-0.008726,-0.013659,-0.023525,0.011007,-0.003792,84.30,8439.00,164.00,1510.00,120.00,674.00,78.00,101.00,19.00,-7.3557,-115.2669,-3.8581,0.0000,0.0000
18.200,180,1,1,1,1,26.6600,26.9500,26.4301,-0.003792,-0.008726,-0.018592,0.011007,0.001141,87.80,8784.00,172.00,1570.00,126.00,702.00,82.00,105.00,19.00,-3.3297,-76.6458,-3.1978,0.0000,0.0000
18.300,181,1,1,1,1,26.6600,26.9500,26.4300,-0.008726,-0.013659,-0.013659,0.011007,-0.003792,90.90,9091.00,178.00,1625.00,132.00,726.00,86.00,109.00,19.00,-7.9316,-124.1724,-2.4313,0.0000,0.0000
18.400,182,1,1,1,1,26.6577,26.9500,26.4323,-0.003792,-0.008726,-0.013659,0.015940,-0.003792,93.50,9358.00,184.00,1675.00,136.00,748.00,90.00,112.00,19.00,-3.5459,-81.6543,-2.5132,0.0000,0.0000
18.500,183,1,1,1,1,26.6535,26.9500,26.4365,-0.003792,-0.008726,-0.013659,0.006074,-0.003792,95.80,9581.00,190.00,1715.00,142.00,766.00,94.00,114.00,19.00,-3.6331,-83.6001,-2.5952,0.0000,0.0000
18.600,184,1,1,1,1,26.6515,26.9500,26.4385,-0.008726,-0.013659,-0.018592,0.015940,-0.003792,97.50,9758.00,194.00,1750.00,144.00,780.00,96.00,117.00,19.00,-8.5075,-133.2829,-3.6069,0.0000,0.0000
18.700,185,1,1,1,1,26.6506,26.9500,26.4394,-0.008726,-0.013659,-0.018592,0.015940,-0.003792,98.80,9887.00,196.00,1770.00,146.00,790.00,98.00,118.00,19.00,-8.6209,-135.0448,-3.6440,0.0000,0.0000
18.800,186,1,1,1,1,26.6502,26.9500,26.4398,-0.003792,-0.008726,-0.018592,0.011007,-0.003792,99.60,9968.00,198.00,1785.00,148.00,796.00,98.00,119.00,19.00,-3.7772,-86.9770,-3.6812,0.0000,0.0000
18.900,187,1,1,1,1,26.6501,26.9541,26.4399,-0.003792,-0.013659,-0.018592,0.011007,0.001141,99.60,9968.00,198.00,1785.00,148.00,796.00,98.00,119.00,19.00,-3.7772,-136.1512,-3.6812,0.0000,0.0000
19.000,188,1,1,1,1,26.6500,26.9575,26.4400,0.006074,-0.003792,-0.008726,0.011007,-0.003792,100.00,9999.00,198.00,1790.00,148.00,798.00,98.00,120.00,19.00,6.0740,-37.9203,-1.7277,0.0000,0.0000
19.100,189,1,1,1,1,26.6500,26.9589,26.4400,-0.008726,-0.018592,-0.023525,0.011007,-0.008726,99.80,9980.00,198.00,1790.00,148.00,798.00,98.00,119.00,19.00,-8.7082,-185.5486,-4.6580,0.0000,0.0000
19.200,190,1,1,1,1,26.6500,26.9595,26.4400,-0.008726,-0.013659,-0.018592,0.011007,-0.003792,99.10,9912.00,196.00,1775.00,148.00,792.00,98.00,118.00,19.00,-8.6471,-135.3863,-3.6440,0.0000,0.0000
19.300,191,1,1,1,1,26.6500,26.9598,26.4400,-0.008726,-0.013659,-0.018592,0.011007,-0.003792,97.90,9794.00,194.00,1755.00,146.00,782.00,96.00,117.00,19.00,-8.5424,-133.7746,-3.6069,0.0000,0.0000
19.400,192,1,1,1,1,26.6500,26.9599,26.4400,-0.008726,-0.018592,-0.023525,0.011007,-0.008726,96.20,9628.00,190.00,1725.00,142.00,770.00,94.00,115.00,19.00,-8.3940,-179.0042,-4.4698,0.0000,0.0000
19.500,193,1,1,1,1,26.6500,26.9600,26.4400,-0.003792,-0.008726,-0.018592,0.011007,-0.003792,94.10,9417.00,186.00,1685.00,138.00,752.00,90.00,113.00,19.00,-3.5687,-82.1691,-3.4581,0.0000,0.0000
19.600,194,1,1,1,1,26.6500,26.9600,26.4424,-0.008726,-0.018592,-0.023525,0.011007,-0.008726,91.60,9161.00,180.00,1640.00,134.00,732.00,88.00,109.00,19.00,-7.9927,-170.3217,-4.2345,0.0000,0.0000
19.700,195,1,1,1,1,26.6558,26.9600,26.4468,-0.008726,-0.013659,-0.023525,0.001141,-0.003792,88.60,8863.00,172.00,1585.00,128.00,708.00,84.00,106.00,19.00,-7.7309,-121.0582,-4.0463,0.0000,0.0000
19.800,196,1,1,1,1,26.6581,26.9600,26.4485,-0.008726,-0.013659,-0.023525,0.040606,-0.003792,85.20,8527.00,166.00,1525.00,122.00,682.00,78.00,102.00,19.00,-7.4342,-116.4688,-3.9052,0.0000,0.0000
19.900,197,1,1,1,1,26.6592,26.9600,26.4494,-0.008726,-0.013659,-0.018592,0.011007,-0.003792,81.50,8155.00,156.00,1455.00,114.00,652.00,74.00,97.00,19.00,-7.1114,-111.3878,-2.9004,0.0000,0.0000
20.000,198,1,1,1,1,26.6597,26.9600,26.4497,-0.003792,-0.013659,-0.018592,0.011007,-0.008726,81.50,8155.00,156.00,1455.00,114.00,652.00,74.00,97.00,19.00,-3.0908,-111.3878,-2.9004,0.0000,0.0000
20.100,199,1,1,1,1,26.6598,26.9600,26.4499,-0.008726,-0.013659,-0.023525,0.015940,-0.008726,77.50,7753.00,148.00,1380.00,106.00,620.00,68.00,93.00,19.00,-6.7624,-105.8969,-3.4817,0.0000,0.0000
20.200,200,1,1,1,1,26.6599,26.9600,26.4499,-0.008726,-0.013659,-0.023525,0.011007,-0.003792,73.20,7322.00,138.00,1305.00,98.00,584.00,62.00,87.00,19.00,-6.3872,-100.0100,-3.2465,0.0000,0.0000
20.300,201,1,1,1,1,26.6600,26.9600,26.4500,-0.003792,-0.013659,-0.018592,-0.003792,-0.003792,68.60,6868.00,126.00,1220.00,90.00,548.00,56.00,82.00,19.00,-2.6016,-93.8088,-2.3426,0.0000,0.0000
20.400,202,1,1,1,1,26.6600,26.9578,26.4446,-0.008726,-0.013659,-0.023525,0.015940,0.001141,63.90,6396.00,116.00,1135.00,80.00,510.00,48.00,76.00,19.00,-5.5757,-87.3619,-2.7289,0.0000,0.0000
20.500,203,1,1,1,1,26.6600,26.9556,26.4419,-0.003792,-0.013659,-0.018592,0.015940,-0.008726,59.10,5910.00,104.00,1045.00,72.00,472.00,42.00,70.00,19.00,-2.2413,-80.7237,-1.9336,0.0000,0.0000
20.600,204,1,1,1,1,26.6624,26.9580,26.4409,0.001141,-0.003792,-0.013659,0.011007,-0.003792,54.10,5415.00,94.00,955.00,62.00,432.00,34.00,64.00,19.00,0.6172,-20.5359,-1.2839,0.0000,0.0000
20.700,205,1,1,1,1,26.6644,26.9591,26.4404,0.011007,0.001141,-0.008726,0.011007,0.006074,49.10,4915.00,82.00,865.00,52.00,392.00,28.00,58.00,19.00,5.4045,5.6071,-0.7155,0.0000,0.0000
20.800,206,1,1,1,1,26.6619,26.9567,26.4402,-0.003792,-0.013659,-0.018592,0.020874,-0.008726,44.10,4416.00,70.00,775.00,42.00,352.00,20.00,53.00,19.00,-1.6725,-60.3174,-1.3014,0.0000,0.0000
20.900,207,1,1,1,1,26.6663,26.9531,26.4401,-0.008726,-0.013659,-0.018592,0.006074,-0.003792,39.20,3923.00,60.00,685.00,34.00,312.00,14.00,47.00,19.00,-3.4204,-53.5836,-1.1155,0.0000,0.0000
21.000,208,1,1,1,1,26.6627,26.9513,26.4400,-0.013659,-0.018592,-0.023525,0.006074,-0.008726,34.40,3441.00,48.00,595.00,24.00,274.00,8.00,41.00,19.00,-4.6986,-63.9752,-1.1292,0.0000,0.0000
21.100,209,1,1,1,1,26.6612,26.9506,26.4400,-0.008726,-0.008726,-0.013659,0.011007,-0.003792,29.70,2975.00,38.00,510.00,16.00,238.00,0.00,35.00,19.00,-2.5915,-25.9587,-0.5190,0.0000,0.0000
21.200,210,1,1,1,1,26.6658,26.9502,26.4400,-0.018592,-0.018592,-0.023525,0.011007,-0.013659,29.70,2975.00,38.00,510.00,16.00,238.00,0.00,35.00,19.00,-5.5218,-55.3113,-0.8940,0.0000,0.0000
21.300,211,1,1,1,1,26.6625,26.9501,26.4355,-0.003792,-0.008726,-0.013659,0.011007,-0.023525,25.20,2529.00,28.00,430.00,8.00,202.00,-6.00,30.00,19.00,-0.9557,-22.0671,-0.3824,0.0000,0.0000
21.400,212,1,1,1,1,26.6611,26.9500,26.4366,-0.008726,-0.013659,-0.018592,0.006074,-0.003792,21.00,2107.00,18.00,350.00,0.00,168.00,-12.00,25.00,19.00,-1.8324,-28.7792,-0.3347,0.0000,0.0000
21.500,213,1,1,1,1,26.6605,26.9500,26.4386,-0.008726,-0.013659,-0.018592,0.015940,-0.003792,17.10,1714.00,8.00,280.00,-8.00,136.00,-16.00,20.00,19.00,-1.4921,-23.4112,-0.1487,0.0000,0.0000
21.600,214,1,1,1,1,26.6603,26.9500,26.4381,-0.013659,-0.023525,-0.023525,0.011007,-0.023525,13.50,1354.00,0.00,215.00,-16.00,108.00,-22.00,16.00,19.00,-1.8439,-31.8532,0.0000,0.0000,0.0000
21.800,215,1,1,1,1,26.6600,26.9500,26.4311,-0.003792,-0.008726,-0.013659,0.015940,-0.008726,7.40,747.00,-14.00,105.00,-26.00,58.00,-30.00,8.00,19.00,-0.2806,-6.5180,0.1912,0.0000,0.0000
21.900,216,1,1,1,1,26.6600,26.9500,26.4305,-0.008726,-0.008726,-0.013659,0.006074,-0.008726,5.00,506.00,-20.00,60.00,-32.00,40.00,-34.00,6.00,19.00,-0.4363,-4.4152,0.2732,0.0000,0.0000
22.000,217,1,1,1,1,26.6600,26.9500,26.4302,-0.003792,-0.008726,-0.013659,0.006074,-0.003792,3.10,309.00,-24.00,25.00,-36.00,24.00,-36.00,3.00,19.00,-0.1176,-2.6962,0.3278,0.0000,0.0000
22.100,218,1,1,1,1,26.6600,26.9500,26.4301,-0.003792,-0.013659,-0.013659,0.011007,-0.003792,1.60,160.00,-28.00,-5.00,-38.00,12.00,-38.00,1.00,19.00,-0.0607,-2.1854,0.3824,0.0000,0.0000
22.200,219,1,1,1,1,26.6600,26.9500,26.4300,-0.003792,-0.008726,-0.013659,0.011007,-0.003792,0.50,59.00,-30.00,-20.00,-40.00,4.00,-40.00,0.00,19.00,-0.0190,-0.5148,0.4098,0.0000,0.0000
22.300,220,1,1,1,1,26.6600,26.9500,26.4300,-0.008726,-0.013659,-0.018592,0.015940,-0.003792,0.50,59.00,-30.00,-20.00,-40.00,4.00,-40.00,0.00,19.00,-0.0436,-0.8059,0.5578,0.0000,0.0000
22.400,221,1,1,1,1,26.6600,26.9500,26.4300,-0.003792,-0.008726,-0.018592,0.011007,-0.003792,0.00,7.00,-30.00,-30.00,-40.00,0.00,-40.00,0.00,19.00,0.0000,-0.0611,0.5578,0.0000,0.0000
22.500,222,1,1,1,1,26.6600,26.9500,26.4300,0.001141,-0.003792,-0.008726,0.011007,0.006074,0.00,5.00,-30.00,-30.00,-40.00,0.00,-40.00,0.00,19.00,0.0000,-0.0190,0.2618,0.0000,0.0000
22.600,223,1,1,1,1,26.6600,26.9500,26.4300,-0.008726,-0.013659,-0.018592,0.015940,-0.008726,0.50,53.00,-30.00,-25.00,-40.00,4.00,-40.00,0.00,19.00,-0.0436,-0.7239,0.5578,0.0000,0.0000
